"group","names","p.value","FDR","summary.AUC","AUC.VEGFA.","AUC.Surface.epithelium","AUC.Outer.surface","AUC.Crypt","AUC.FDCSP.epithelium","AUC.Basal.cells"
"Basal cells","BHLHE41",1,1,0.0607843137254902,0.0311004784688996,0.0607843137254902,0.0350877192982456,0.0382072005878031,0.0285087719298245,NA
"Basal cells","LANCL1",1,1,0.0607843137254902,0.0358851674641148,0.0607843137254902,0.0350877192982456,0.0389419544452608,0.0285087719298245,NA
"Basal cells","SPACA9",1,1,0.0607843137254902,0.0358851674641148,0.0607843137254902,0.0350877192982456,0.0374724467303453,0.0285087719298245,NA
"Basal cells","MRPS15",0.999999999999958,1,0.0607843137254902,0.062200956937799,0.0607843137254902,0.0584795321637426,0.0727406318883174,0.0679824561403509,NA
"Basal cells","RASGRP1",0.999999999999991,1,0.0607843137254902,0.062200956937799,0.0607843137254902,0.0818713450292397,0.0903747244673035,0.087719298245614,NA
"Basal cells","NFX1",1,1,0.0607843137254902,0.0550239234449761,0.0607843137254902,0.0467836257309941,0.0631888317413667,0.0526315789473684,NA
"Basal cells","ATG10",1,1,0.0607843137254902,0.0598086124401914,0.0607843137254902,0.0467836257309941,0.0609845701689934,0.0526315789473684,NA
"Basal cells","G2E3",1,1,0.0607843137254902,0.062200956937799,0.0607843137254902,0.0643274853801169,0.0756796473181485,0.0701754385964912,NA
"Basal cells","DDX20",1,1,0.0607843137254902,0.062200956937799,0.0607843137254902,0.0467836257309941,0.0624540778839089,0.0482456140350877,NA
"Basal cells","RRN3",1,1,0.0607843137254902,0.062200956937799,0.0607843137254902,0.0467836257309941,0.0631888317413667,0.0526315789473684,NA
"Basal cells","SYNC",1,1,0.0607843137254902,0.0574162679425838,0.0607843137254902,0.0467836257309941,0.0639235855988244,0.0526315789473684,NA
"Basal cells","RNF5",0.999999999999989,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0514327700220426,0.0504385964912281,NA
"Basal cells","CCM2",0.999999999999994,1,0.0607843137254902,0.0598086124401914,0.0607843137254902,0.0935672514619883,0.0889052167523879,0.081140350877193,NA
"Basal cells","CNIH4",0.999999999999996,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0935672514619883,0.0844966936076415,0.087719298245614,NA
"Basal cells","DLD",0.999999999999998,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0994152046783626,0.0955180014695077,0.107456140350877,NA
"Basal cells","ATIC",0.999999999999998,1,0.0607843137254902,0.0598086124401914,0.0607843137254902,0.0760233918128655,0.0749448934606907,0.0723684210526316,NA
"Basal cells","SMC2",0.999999999999999,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.111111111111111,0.100661278471712,0.103070175438596,NA
"Basal cells","DCUN1D5",0.999999999999999,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0818713450292398,0.0852314474650992,0.0767543859649123,NA
"Basal cells","RTL8A",0.999999999999999,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0580455547391624,0.0548245614035087,NA
"Basal cells","SPARCL1",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0760233918128655,0.0756796473181484,0.0723684210526316,NA
"Basal cells","TMEM216",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0587803085966202,0.0548245614035087,NA
"Basal cells","NUTF2",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0701754385964912,0.0727406318883175,0.0657894736842105,NA
"Basal cells","CD247",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0617193240264511,0.0460526315789474,NA
"Basal cells","RPE",1,1,0.0607843137254902,0.0622009569377991,0.0607843137254902,0.0584795321637427,0.0617193240264511,0.0548245614035087,NA
"Basal cells","DHRS4-AS1",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0617193240264511,0.0548245614035087,NA
"Basal cells","HBB",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0701754385964912,0.074210139603233,0.0679824561403509,NA
"Basal cells","ABHD14B",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0565760470242469,0.0504385964912281,NA
"Basal cells","CYP4X1",1,1,0.0607843137254902,0.0574162679425837,0.0607843137254902,0.0760233918128655,0.0712711241734019,0.0723684210526316,NA
"Basal cells","PAGR1",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0617193240264511,0.0504385964912281,NA
"Basal cells","CSRP2",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0617193240264512,0.0526315789473684,NA
"Basal cells","SLC25A4",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0935672514619883,0.0867009551800147,0.0899122807017544,NA
"Basal cells","HIST1H3B",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0701754385964912,0.074210139603233,0.0701754385964912,NA
"Basal cells","APOC2",1,1,0.0607843137254902,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0609845701689934,0.0548245614035087,NA
"Basal cells","RHOC",0.999999999999994,1,0.0602498163115357,0.0622009569377991,0.0568627450980392,0.0584795321637427,0.0602498163115357,0.0460526315789474,NA
"Basal cells","CTBS",0.999999999999996,1,0.0602498163115357,0.0645933014354067,0.0588235294117647,0.0584795321637427,0.0602498163115357,0.0548245614035087,NA
"Basal cells","ITGAE",0.999999999999999,1,0.0602498163115357,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0602498163115357,0.0460526315789474,NA
"Basal cells","MARCO",0.999999999999999,1,0.0602498163115357,0.0645933014354067,0.0588235294117647,0.0584795321637427,0.0602498163115357,0.0504385964912281,NA
"Basal cells","ZNF786",1,1,0.0602498163115357,0.0645933014354067,0.0607843137254902,0.0584795321637427,0.0602498163115357,0.0548245614035087,NA
"Basal cells","CD164",0.999999999999994,1,0.0602498163115357,0.062200956937799,0.0745098039215686,0.0526315789473684,0.0602498163115357,0.0614035087719298,NA
"Basal cells","RAB22A",0.999999999999994,1,0.0602498163115357,0.0669856459330143,0.125490196078431,0.0526315789473684,0.0602498163115357,0.0570175438596491,NA
"Basal cells","ACOT8",0.999999999999999,1,0.0602498163115357,0.0622009569377991,0.0529411764705882,0.0467836257309941,0.0602498163115357,0.0526315789473684,NA
"Basal cells","DUS1L",0.999999999999999,1,0.0602498163115357,0.0669856459330143,0.123529411764706,0.0584795321637427,0.0602498163115357,0.0592105263157894,NA
"Basal cells","UBE2D1",0.99999999999999,1,0.0602498163115357,0.0885167464114832,0.0509803921568627,0.0467836257309941,0.0602498163115357,0.0635964912280702,NA
"Basal cells","CLPX",0.999999999999998,1,0.0602498163115357,0.0598086124401914,0.111764705882353,0.0526315789473684,0.0602498163115357,0.0614035087719298,NA
"Basal cells","TMEM243",0.999999999999998,1,0.0602498163115357,0.0645933014354067,0.129411764705882,0.0467836257309941,0.0602498163115357,0.0635964912280702,NA
"Basal cells","TMEM14B",0.999999999999997,1,0.0602498163115356,0.0526315789473684,0.0862745098039216,0.0935672514619883,0.0602498163115356,0.087719298245614,NA
"Basal cells","H2AFJ",0.999999999999912,1,0.0602498163115356,0.0933014354066985,0.0588235294117647,0.0350877192982456,0.0602498163115356,0.0635964912280702,NA
"Basal cells","ZCCHC10",0.999999999999999,1,0.0602498163115356,0.0334928229665072,0.0450980392156863,0.0467836257309941,0.0602498163115356,0.0592105263157894,NA
"Basal cells","MCRS1",0.999999999999999,1,0.0602498163115356,0.0430622009569378,0.190196078431373,0.0701754385964912,0.0602498163115356,0.0592105263157895,NA
"Basal cells","BECN1",1,1,0.0602498163115356,0.0382775119617225,0.0980392156862745,0.064327485380117,0.0602498163115356,0.043859649122807,NA
"Basal cells","BMP2K",1,1,0.0602498163115356,0.0502392344497608,0.0882352941176471,0.087719298245614,0.0602498163115356,0.0657894736842105,NA
"Basal cells","SLC25A36",1,1,0.0602498163115356,0.0526315789473684,0.133333333333333,0.0584795321637427,0.0602498163115356,0.0635964912280702,NA
"Basal cells","RBL2",1,1,0.0602498163115356,0.0645933014354067,0.0980392156862745,0.0701754385964912,0.0602498163115356,0.0614035087719298,NA
"Basal cells","SZRD1",1,1,0.0602498163115356,0.055023923444976,0.0784313725490196,0.0760233918128655,0.0602498163115356,0.0570175438596491,NA
"Basal cells","MEIS2",1,1,0.0602498163115356,0.0382775119617225,0.0490196078431372,0.0643274853801169,0.0602498163115356,0.0657894736842105,NA
"Basal cells","XRN1",1,1,0.0602498163115356,0.0478468899521531,0.131372549019608,0.0526315789473684,0.0602498163115356,0.0526315789473684,NA
"Basal cells","SDC1",1,1,0.0602498163115356,0.0717703349282297,0.107843137254902,0.0818713450292398,0.0602498163115356,0.0833333333333333,NA
"Basal cells","NUDCD3",1,1,0.0602498163115356,0.0574162679425837,0.0803921568627451,0.0760233918128655,0.0602498163115356,0.0592105263157895,NA
"Basal cells","ISCA2",0.999999999999998,1,0.0602498163115356,0.0358851674641148,0.109803921568627,0.0701754385964912,0.0602498163115356,0.0701754385964912,NA
"Basal cells","MRPL14",0.999999999999998,1,0.0602498163115356,0.0526315789473684,0.125490196078431,0.0994152046783626,0.0602498163115356,0.0548245614035088,NA
"Basal cells","MAPRE2",1,1,0.0602498163115356,0.062200956937799,0.0352941176470588,0.0467836257309941,0.0602498163115356,0.0526315789473684,NA
"Basal cells","REXO2",0.99999999999999,1,0.0595150624540779,0.0669856459330143,0.125490196078431,0.0584795321637427,0.0595150624540779,0.0548245614035088,NA
"Basal cells","INTS11",0.999999999999998,1,0.0595150624540779,0.0669856459330144,0.0686274509803921,0.0526315789473684,0.0595150624540779,0.0570175438596491,NA
"Basal cells","C3orf38",0.999999999999998,1,0.0595150624540779,0.0598086124401914,0.0588235294117647,0.0584795321637427,0.0595150624540779,0.0460526315789474,NA
"Basal cells","PAWR",0.999999999999998,1,0.0595150624540779,0.0645933014354067,0.0647058823529412,0.0526315789473684,0.0595150624540779,0.0570175438596491,NA
"Basal cells","TTC9C",0.999999999999999,1,0.0595150624540779,0.0717703349282296,0.0686274509803921,0.0526315789473684,0.0595150624540779,0.0570175438596491,NA
"Basal cells","DOHH",0.999999999999999,1,0.0595150624540779,0.0717703349282296,0.0686274509803921,0.0526315789473684,0.0595150624540779,0.0570175438596491,NA
"Basal cells","ST14",1,1,0.0595150624540779,0.0598086124401914,0.0549019607843137,0.0526315789473684,0.0595150624540779,0.0526315789473684,NA
"Basal cells","GUF1",1,1,0.0595150624540779,0.0669856459330144,0.0686274509803921,0.0526315789473684,0.0595150624540779,0.0570175438596491,NA
"Basal cells","MMP24OS",0.999999999999976,1,0.0595150624540779,0.062200956937799,0.0568627450980392,0.0584795321637427,0.0595150624540779,0.0548245614035087,NA
"Basal cells","PRDX3",0.999999999999996,1,0.0595150624540779,0.069377990430622,0.180392156862745,0.0467836257309942,0.0595150624540779,0.0679824561403509,NA
"Basal cells","BLOC1S6",0.999999999999997,1,0.0595150624540779,0.0598086124401914,0.0666666666666666,0.0526315789473684,0.0595150624540779,0.0548245614035087,NA
"Basal cells","USP33",0.999999999999998,1,0.0595150624540779,0.0598086124401914,0.0509803921568627,0.0467836257309941,0.0595150624540779,0.0526315789473684,NA
"Basal cells","RPP40",0.999999999999998,1,0.0595150624540779,0.0669856459330143,0.123529411764706,0.0584795321637427,0.0595150624540779,0.0592105263157894,NA
"Basal cells","IRX3",0.999999999999999,1,0.0595150624540779,0.0645933014354067,0.0686274509803921,0.0584795321637427,0.0595150624540779,0.0548245614035087,NA
"Basal cells","LGALS3",0.999999999999344,1,0.0595150624540779,0.282296650717703,0.129411764705882,0.0467836257309941,0.0595150624540779,0.153508771929825,NA
"Basal cells","EIF4E2",0.999999999999919,1,0.0595150624540779,0.0669856459330143,0.0843137254901961,0.0701754385964912,0.0595150624540779,0.0526315789473684,NA
"Basal cells","NDRG2",0.999999999999981,1,0.0595150624540779,0.0789473684210526,0.0352941176470588,0.0233918128654971,0.0595150624540779,0.0679824561403509,NA
"Basal cells","C1D",0.999999999999989,1,0.0595150624540779,0.0645933014354067,0.0745098039215686,0.0467836257309941,0.0595150624540779,0.0548245614035087,NA
"Basal cells","SDC4",0.999999999999999,1,0.0595150624540779,0.0885167464114833,0.129411764705882,0.0935672514619883,0.0595150624540779,0.0833333333333333,NA
"Basal cells","TMA16",0.999999999999999,1,0.0595150624540779,0.0358851674641148,0.105882352941176,0.0701754385964912,0.0595150624540779,0.0701754385964912,NA
"Basal cells","EVL",1,1,0.0595150624540779,0.0406698564593301,0.119607843137255,0.0701754385964912,0.0595150624540779,0.0460526315789474,NA
"Basal cells","DCAF7",1,1,0.0595150624540779,0.0502392344497608,0.0862745098039216,0.0760233918128655,0.0595150624540779,0.0635964912280702,NA
"Basal cells","MAGOHB",1,1,0.0595150624540779,0.114832535885167,0.103921568627451,0.116959064327485,0.0595150624540779,0.0679824561403509,NA
"Basal cells","SCO1",1,1,0.0595150624540779,0.0645933014354067,0.13921568627451,0.0701754385964912,0.0595150624540779,0.0679824561403509,NA
"Basal cells","MTIF2",1,1,0.0595150624540779,0.0358851674641148,0.0823529411764706,0.0526315789473684,0.0595150624540779,0.0460526315789474,NA
"Basal cells","TNPO3",1,1,0.0595150624540779,0.0574162679425838,0.0745098039215686,0.0760233918128655,0.0595150624540779,0.0570175438596491,NA
"Basal cells","CSKMT",1,1,0.0595150624540779,0.0645933014354067,0.0862745098039216,0.0643274853801169,0.0595150624540779,0.0635964912280702,NA
"Basal cells","MBD2",1,1,0.0595150624540779,0.055023923444976,0.0686274509803921,0.0760233918128655,0.0595150624540779,0.0570175438596491,NA
"Basal cells","XPOT",1,1,0.0595150624540779,0.0358851674641148,0.0862745098039216,0.0526315789473684,0.0595150624540779,0.0460526315789474,NA
"Basal cells","RBM15B",1,1,0.0595150624540778,0.0598086124401914,0.0431372549019608,0.0467836257309941,0.0595150624540778,0.0570175438596491,NA
"Basal cells","LINC01184",1,1,0.0588235294117647,0.00478468899521531,0.0588235294117647,0.0175438596491228,0.0301249081557678,0.0175438596491228,NA
"Basal cells","TRADD",0.999999999999998,1,0.0588235294117647,0.0358851674641148,0.0588235294117647,0.0643274853801169,0.0587803085966201,0.0701754385964912,NA
"Basal cells","NCKAP1L",1,1,0.0588235294117647,0.0574162679425837,0.0588235294117647,0.0643274853801169,0.0543717854518736,0.0592105263157895,NA
"Basal cells","KLHL6",1,1,0.0588235294117647,0.0311004784688996,0.0588235294117647,0.0701754385964912,0.0639235855988244,0.0635964912280702,NA
"Basal cells","LTV1",1,1,0.0588235294117647,0.0358851674641148,0.0588235294117647,0.0350877192982456,0.0374724467303453,0.0285087719298245,NA
"Basal cells","BCL2A1",1,1,0.0588235294117647,0.0598086124401914,0.0588235294117647,0.0467836257309941,0.0426157237325496,0.0394736842105263,NA
"Basal cells","FCF1",1,1,0.0588235294117647,0.0358851674641148,0.0588235294117647,0.0526315789473684,0.0521675238795003,0.0460526315789474,NA
"Basal cells","SMIM4",1,1,0.0588235294117647,0.0406698564593301,0.0588235294117647,0.0467836257309941,0.0462894930198383,0.0482456140350877,NA
"Basal cells","HIST2H2AC",1,1,0.0588235294117647,0.0358851674641148,0.0588235294117647,0.0350877192982456,0.0367376928728875,0.0263157894736842,NA
"Basal cells","SSX2IP",1,1,0.0588235294117647,0.055023923444976,0.0588235294117647,0.0643274853801169,0.0558412931667891,0.0592105263157895,NA
"Basal cells","ENAH",1,1,0.0588235294117647,0.0406698564593301,0.0588235294117647,0.0643274853801169,0.0617193240264511,0.0701754385964912,NA
"Basal cells","SHARPIN",0.999999999999968,1,0.0588235294117647,0.0622009569377991,0.0588235294117647,0.111111111111111,0.102865540044085,0.103070175438596,NA
"Basal cells","CCT5",0.999999999999983,1,0.0588235294117647,0.0550239234449761,0.0588235294117647,0.111111111111111,0.0830271858927259,0.0921052631578947,NA
"Basal cells","FAM98A",0.999999999999999,1,0.0588235294117647,0.0645933014354067,0.0588235294117647,0.0584795321637427,0.0587803085966202,0.0548245614035087,NA
"Basal cells","FLYWCH1",1,1,0.0588235294117647,0.0645933014354067,0.0588235294117647,0.0584795321637427,0.0602498163115357,0.0548245614035087,NA
"Basal cells","SMARCD1",1,1,0.0588235294117647,0.0550239234449761,0.0588235294117647,0.0760233918128655,0.0756796473181484,0.0701754385964912,NA
"Basal cells","SMC6",1,1,0.0588235294117647,0.062200956937799,0.0588235294117647,0.0467836257309941,0.0617193240264512,0.0526315789473684,NA
"Basal cells","H2AFX",1,1,0.0588235294117647,0.0645933014354067,0.0588235294117647,0.0584795321637427,0.0587803085966202,0.0504385964912281,NA
"Basal cells","MRPL35",1,1,0.0588235294117647,0.0598086124401914,0.0588235294117647,0.105263157894737,0.0742101396032329,0.0964912280701754,NA
"Basal cells","KLHL7",1,1,0.0588235294117647,0.0622009569377991,0.0588235294117647,0.0467836257309941,0.0617193240264511,0.0548245614035087,NA
"Basal cells","AC118549.1",1,1,0.0588235294117647,0.062200956937799,0.0588235294117647,0.0467836257309941,0.0639235855988244,0.0526315789473684,NA
"Basal cells","IMPACT",1,1,0.0588235294117647,0.0645933014354067,0.0588235294117647,0.0760233918128655,0.0720058780308597,0.0723684210526316,NA
"Basal cells","GIT1",1,1,0.0588235294117647,0.0645933014354067,0.0588235294117647,0.0584795321637427,0.0617193240264511,0.0526315789473684,NA
"Basal cells","RPF2",1,1,0.0588235294117647,0.0645933014354067,0.0588235294117647,0.0760233918128655,0.0727406318883175,0.0679824561403509,NA
"Basal cells","TUBG1",1,1,0.0588235294117647,0.0598086124401914,0.0588235294117647,0.0584795321637427,0.0389419544452608,0.043859649122807,NA
"Basal cells","DNAJA3",1,1,0.0588235294117647,0.0574162679425837,0.0588235294117647,0.0760233918128655,0.0536370315944159,0.0592105263157895,NA
"Basal cells","CENPW",1,1,0.0588235294117647,0.0598086124401914,0.0588235294117647,0.0584795321637427,0.0404114621601763,0.0416666666666667,NA
"Basal cells","ERI3",1,1,0.0588235294117647,0.0598086124401914,0.0588235294117647,0.0584795321637427,0.0404114621601763,0.043859649122807,NA
"Basal cells","RBFA",1,1,0.0588235294117647,0.0478468899521532,0.0588235294117647,0.0584795321637427,0.0404114621601763,0.0394736842105263,NA
"Basal cells","NDUFAF4",1,1,0.0588235294117647,0.0598086124401914,0.0588235294117647,0.0760233918128655,0.0558412931667891,0.0614035087719298,NA
"Basal cells","NUP54",1,1,0.0588235294117647,0.0598086124401914,0.0588235294117647,0.0584795321637427,0.0396767083027186,0.043859649122807,NA
"Basal cells","DALRD3",1,1,0.0588235294117647,0.0598086124401914,0.0588235294117647,0.0701754385964912,0.0521675238795003,0.0614035087719298,NA
"Basal cells","TPD52L1",0.999999999999997,1,0.0588235294117647,0.0885167464114832,0.0588235294117647,0.0701754385964912,0.0624540778839089,0.0657894736842105,NA
"Basal cells","C11orf54",0.999999999999998,1,0.0588235294117647,0.083732057416268,0.0588235294117647,0.087719298245614,0.0778839088905216,0.0745614035087719,NA
"Basal cells","ARHGEF7",0.999999999999999,1,0.0588235294117647,0.0813397129186603,0.0588235294117647,0.0701754385964912,0.0639235855988244,0.0679824561403509,NA
"Basal cells","COPRS",1,1,0.0588235294117647,0.0885167464114832,0.0588235294117647,0.0701754385964912,0.0668626010286554,0.0723684210526316,NA
"Basal cells","NBR1",0.999999999999994,1,0.0587803085966202,0.0717703349282296,0.0686274509803921,0.0467836257309941,0.0587803085966202,0.0570175438596491,NA
"Basal cells","CTSB",0.999999999999997,1,0.0587803085966202,0.0574162679425838,0.0352941176470588,0.0350877192982456,0.0587803085966202,0.0526315789473684,NA
"Basal cells","RFXANK",0.999999999999994,1,0.0587803085966202,0.0622009569377991,0.12156862745098,0.0584795321637427,0.0587803085966202,0.0614035087719298,NA
"Basal cells","GORASP2",0.999999999999977,1,0.0587803085966201,0.083732057416268,0.0509803921568627,0.0701754385964912,0.0587803085966201,0.0592105263157895,NA
"Basal cells","MTLN",1,1,0.0587803085966201,0.0406698564593301,0.117647058823529,0.087719298245614,0.0587803085966201,0.0526315789473684,NA
"Basal cells","ZKSCAN1",1,1,0.0587803085966201,0.0598086124401914,0.0686274509803922,0.0935672514619883,0.0587803085966201,0.0789473684210526,NA
"Basal cells","SYNRG",1,1,0.0587803085966201,0.0406698564593302,0.0627450980392157,0.0584795321637427,0.0587803085966201,0.0592105263157895,NA
"Basal cells","ADSS",1,1,0.0587803085966201,0.0382775119617225,0.154901960784314,0.0526315789473684,0.0587803085966201,0.0504385964912281,NA
"Basal cells","ZNF91",1,1,0.0587803085966201,0.0550239234449761,0.0725490196078431,0.0701754385964912,0.0587803085966201,0.0614035087719298,NA
"Basal cells","RASA2",1,1,0.0587803085966201,0.0502392344497608,0.0823529411764706,0.0760233918128655,0.0587803085966201,0.0614035087719298,NA
"Basal cells","ZNF195",1,1,0.0587803085966201,0.0598086124401914,0.0745098039215686,0.0760233918128655,0.0587803085966201,0.0614035087719298,NA
"Basal cells","MMUT",1,1,0.0587803085966201,0.0358851674641148,0.0803921568627451,0.0526315789473684,0.0587803085966201,0.0416666666666667,NA
"Basal cells","CR2",1,1,0.0587803085966201,0.0909090909090909,0.115686274509804,0.0584795321637427,0.0587803085966201,0.0548245614035088,NA
"Basal cells","ANKRD10",1,1,0.0587803085966201,0.0358851674641148,0.0823529411764706,0.0526315789473684,0.0587803085966201,0.043859649122807,NA
"Basal cells","DBNL",0.999999999999998,1,0.0587803085966201,0.0478468899521532,0.198039215686275,0.0760233918128655,0.0587803085966201,0.0504385964912281,NA
"Basal cells","PARP14",1,1,0.0587803085966201,0.0430622009569378,0.131372549019608,0.0526315789473684,0.0587803085966201,0.0504385964912281,NA
"Basal cells","GCC2",0.999999999999999,1,0.0587803085966201,0.114832535885167,0.156862745098039,0.140350877192982,0.0587803085966201,0.0921052631578947,NA
"Basal cells","COPS2",0.999999999999999,1,0.0587803085966201,0.0334928229665071,0.0509803921568627,0.0701754385964912,0.0587803085966201,0.0635964912280702,NA
"Basal cells","GPBP1",1,1,0.0587803085966201,0.0574162679425837,0.127450980392157,0.0760233918128655,0.0587803085966201,0.0723684210526316,NA
"Basal cells","CAPNS2",1,1,0.0587803085966201,0.0645933014354067,0.105882352941176,0.0467836257309941,0.0587803085966201,0.0548245614035088,NA
"Basal cells","BNIP3L",0.999999999999997,1,0.0580455547391624,0.0837320574162679,0.0686274509803922,0.0350877192982456,0.0580455547391624,0.0723684210526316,NA
"Basal cells","COMTD1",0.999999999999997,1,0.0580455547391624,0.069377990430622,0.0764705882352941,0.0526315789473684,0.0580455547391624,0.0482456140350877,NA
"Basal cells","C1orf122",0.999999999999998,1,0.0580455547391624,0.0717703349282296,0.0686274509803921,0.0467836257309941,0.0580455547391624,0.0548245614035087,NA
"Basal cells","BIN1",0.999999999999997,1,0.0580455547391624,0.0645933014354067,0.0686274509803921,0.0584795321637427,0.0580455547391624,0.0548245614035087,NA
"Basal cells","UQCRC1",0.999999999999974,1,0.0580455547391624,0.0813397129186603,0.0490196078431372,0.0701754385964912,0.0580455547391624,0.0635964912280702,NA
"Basal cells","ZFAND6",0.99999999999999,1,0.0580455547391624,0.0645933014354067,0.0745098039215686,0.0350877192982456,0.0580455547391624,0.0482456140350877,NA
"Basal cells","ITSN2",1,1,0.0580455547391624,0.00478468899521531,0.0725490196078431,0.0467836257309941,0.0580455547391624,0.0767543859649123,NA
"Basal cells","RAB1A",0.999999999999998,1,0.0580455547391624,0.0334928229665072,0.0941176470588235,0.0584795321637427,0.0580455547391624,0.0657894736842105,NA
"Basal cells","HDAC1",0.999999999999999,1,0.0580455547391624,0.0526315789473684,0.0509803921568627,0.0935672514619883,0.0580455547391624,0.0767543859649123,NA
"Basal cells","TTC1",0.999999999999999,1,0.0580455547391624,0.0598086124401914,0.0803921568627451,0.0818713450292398,0.0580455547391624,0.0570175438596491,NA
"Basal cells","COPB1",1,1,0.0580455547391624,0.0789473684210526,0.1,0.0701754385964912,0.0580455547391624,0.0526315789473684,NA
"Basal cells","DHDDS",1,1,0.0580455547391624,0.0645933014354067,0.0784313725490196,0.0701754385964912,0.0580455547391624,0.0592105263157895,NA
"Basal cells","PCNA",1,1,0.0580455547391624,0.062200956937799,0.0843137254901961,0.0818713450292398,0.0580455547391624,0.0570175438596491,NA
"Basal cells","KCTD12",1,1,0.0580455547391624,0.0789473684210526,0.12156862745098,0.087719298245614,0.0580455547391624,0.0701754385964912,NA
"Basal cells","PLD3",1,1,0.0580455547391624,0.069377990430622,0.0901960784313725,0.0760233918128655,0.0580455547391624,0.0635964912280702,NA
"Basal cells","BTK",1,1,0.0580455547391624,0.0502392344497608,0.109803921568627,0.0467836257309941,0.0580455547391624,0.0526315789473684,NA
"Basal cells","UBE2M",1,1,0.0580455547391624,0.0669856459330143,0.190196078431373,0.087719298245614,0.0580455547391624,0.0657894736842105,NA
"Basal cells","SETD2",1,1,0.0580455547391624,0.0598086124401913,0.145098039215686,0.0643274853801169,0.0580455547391624,0.0701754385964912,NA
"Basal cells","TNRC6B",1,1,0.0580455547391624,0.0645933014354067,0.145098039215686,0.0584795321637427,0.0580455547391624,0.0482456140350877,NA
"Basal cells","TLNRD1",1,1,0.0580455547391624,0.0598086124401914,0.0764705882352941,0.087719298245614,0.0580455547391624,0.0570175438596491,NA
"Basal cells","DSG3",1,1,0.0580455547391624,0.0502392344497608,0.16078431372549,0.0760233918128655,0.0580455547391624,0.0745614035087719,NA
"Basal cells","MRPL42",1,1,0.0580455547391623,0.0550239234449761,0.0823529411764706,0.0701754385964912,0.0580455547391623,0.0635964912280702,NA
"Basal cells","PPP1CB",0.999999999999987,1,0.0580455547391623,0.0382775119617225,0.0431372549019608,0.0233918128654971,0.0580455547391623,0.0504385964912281,NA
"Basal cells","MRPL11",0.999999999999999,1,0.0580455547391623,0.0358851674641148,0.111764705882353,0.0701754385964912,0.0580455547391623,0.0679824561403509,NA
"Basal cells","RCC1L",0.999999999999999,1,0.0580455547391623,0.0645933014354067,0.0980392156862745,0.0467836257309941,0.0580455547391623,0.0592105263157894,NA
"Basal cells","FRA10AC1",0.999999999999999,1,0.0580455547391623,0.0645933014354067,0.0980392156862745,0.0467836257309941,0.0580455547391623,0.0548245614035088,NA
"Basal cells","DIMT1",1,1,0.0580455547391623,0.0645933014354067,0.105882352941176,0.0467836257309941,0.0580455547391623,0.0592105263157894,NA
"Basal cells","MTRNR2L1",0.999999999999999,1,0.0573108008817047,0.062200956937799,0.0411764705882353,0.0467836257309941,0.0573108008817047,0.0526315789473684,NA
"Basal cells","NME4",0.999999999999986,1,0.0573108008817046,0.069377990430622,0.149019607843137,0.0701754385964912,0.0573108008817046,0.0635964912280702,NA
"Basal cells","TMEM265",0.999999999999993,1,0.0573108008817046,0.0669856459330144,0.12156862745098,0.0526315789473684,0.0573108008817046,0.0592105263157895,NA
"Basal cells","KDM5B",1,1,0.0573108008817046,0.0430622009569378,0.105882352941176,0.0994152046783626,0.0573108008817046,0.0679824561403509,NA
"Basal cells","HDAC2",1,1,0.0573108008817046,0.0574162679425837,0.147058823529412,0.087719298245614,0.0573108008817046,0.0635964912280702,NA
"Basal cells","ISY1",1,1,0.0573108008817046,0.0622009569377991,0.092156862745098,0.0818713450292397,0.0573108008817046,0.0614035087719298,NA
"Basal cells","SAFB",1,1,0.0573108008817046,0.0574162679425837,0.0803921568627451,0.0760233918128655,0.0573108008817046,0.0614035087719298,NA
"Basal cells","RPL26L1",1,1,0.0573108008817046,0.0861244019138756,0.12156862745098,0.0935672514619883,0.0573108008817046,0.0548245614035088,NA
"Basal cells","TIMM23",1,1,0.0573108008817046,0.0406698564593301,0.109803921568627,0.0760233918128655,0.0573108008817046,0.0504385964912281,NA
